text,label
the best movie of it kind since brazil lucas take note this is how you use special effect,1
frailty ha been written so well that even a simple goddammit near the end take on a whole other meaning,1
one hour photo is an intriguing snapshot of one man and his delusion it s just too bad it doesn t have more flash of insight,1
kaufman creates an eerie sense of not only being there at the time of these event but the very night matthew wa killed,1
chalk it up to my adoration for both de niro and murphy but i had a pretty good time with this movie despite it myriad flaw,1
it scene and sensibility are all more than familiar but it exudes a kind of nostalgic spy movie charm and at the same time is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time,1
it represents better than average movie making that doesn t demand a dumb distracted audience,1
a charming yet poignant tale of the irrevocable tie that bind,1
an enchanting spectacular for potter fan anxious to ride the hogwarts express toward a new year of magic and mischief,1
the talent of the actor help moonlight mile rise above it heart on it sleeve writing,1
it s a humble effort but spiced with wry humor and genuine pathos especially between morgan and redgrave,1
this examination of aquatic life off the shore of the baja california peninsula of mexico offer an engrossing way to demonstrate the virtue of the imax format,1
dark and disturbing but also surprisingly funny,1
the movie ha an avalanche of eye popping visual effect,1
start off with a bang but then fizzle like a wet stick of dynamite at the very end it s still worth a look,1
most impressive though is the film s open ended finale that refuse to entirely close it character emotional wound,1
